sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,latitude,longitude,altitude
80559,1619626649,1602604397,1708525117,0,-52,1978,222,38.449184,-122.41212,148
80561,1605809275,1602604408,1708525136,0,-89,21340,308,38.43669,-122.57654,517
80565,1603747608,1602604421,1708525151,0,-56,20349,441,46.820038,-114.097145,3384
80567,1603311009,1602604429,1708525170,0,-42,53196,324,38.894615,-121.00133,1557
80571,1611698490,1602604450,1708525203,0,-68,23499,657,38.014942,-122.5491,71
80572,1603328669,1602604450,1708525179,0,-55,45355,309,37.237785,-121.89314,246
80575,1604274733,1602606053,1708525209,0,-71,13146,240,37.788555,-122.484436,83
80581,1603317732,1602606107,1708525139,0,-63,22048,4051,37.864162,-120.17035,2850
80583,1603150955,1602606137,1708525172,0,-51,50574,468,32.975758,-117.12569,776
80591,1603591992,1602606198,1708525215,0,-79,17701,623,37.39264,-121.99843,25
80595,1672853804,1602606243,1708525141,1,-79,50196,203,45.403126,-122.69252,416
80605,1660150269,1602606293,1708525165,0,-59,2942,260,39.298668,-120.1705,6203
80607,1700782626,1602606305,1708525120,0,-76,17170,266,37.49803,-122.302025,715
80611,1626664849,1602606320,1708525168,0,-76,49258,270,39.763893,-104.87417,5298
80619,1602958469,1602606362,1708525150,1,-63,23659,437,39.7349,-121.82405,218
80621,1627765104,1602606369,1708525124,0,-47,30286,259,45.248383,-122.4157,1223
80625,1604346526,1602606392,1708525211,1,-61,316,205,37.719246,-122.15255,57
80629,1695214514,1602606440,1708525137,1,-52,17047,530,38.551006,-121.78008,66
80653,1620240142,1602606682,1708525112,1,-51,29021,348,43.757572,-122.505936,1054
80657,1619246325,1602606692,1708525159,0,-46,14186,235,33.812214,-118.020454,42
80659,1693425289,1602606741,1708525130,0,-79,3644,259,37.94838,-122.32079,213
80661,1606325176,1602606748,1708525195,0,-59,17188,338,37.638554,-118.997055,8418
80663,1695683908,1602606762,1708525165,1,-67,20387,268,37.450302,-122.2167,78
80667,1669789787,1602606776,1708525133,0,-55,5321,774,38.328453,-122.677025,154
80671,1603057781,1602606789,1708525120,0,-72,10690,267,39.832783,-120.425674,4921
80675,1669776613,1602606796,1708525138,0,-55,23845,239,37.941425,-122.07428,72
80677,1627487804,1602606802,1708525131,0,-85,8273,301,40.43165,-120.632835,4309
80679,1602890467,1602606808,1708525183,0,-71,24108,596,37.511295,-121.936005,60
80683,1695266451,1602606825,1708525132,1,-59,33907,454,37.329308,-122.07719,426
80689,1602966861,1602606915,1708525114,1,-18,13148,683,37.585106,-122.34071,17
80691,1607201127,1602606918,1708525177,0,-78,15670,486,37.737427,-122.456024,784
80695,1603210708,1602606948,1708524797,0,-83,18,3903,38.509552,-122.79882,115
80697,1659135010,1602606953,1708525137,0,-81,33241,1429,45.574577,-122.72701,159
80701,1689822475,1602606967,1708525187,0,-84,36514,224,45.46074,-122.62821,148
80703,1666312474,1602606972,1708525159,1,-51,58334,194,47.581364,-122.3366,16
80717,1602982883,1602607916,1708525220,0,-60,48691,620,46.921085,-113.94979,3807
80725,1610401862,1602607945,1708525110,0,-56,51458,489,37.546646,-122.27963,1
80735,1667327594,1602607989,1708525168,0,-55,47577,251,37.86072,-122.26908,147
80737,1603321164,1602607992,1708525174,0,-58,45117,237,38.382496,-122.71633,104
80739,1603240175,1602608001,1708525204,0,-74,38333,212,45.493717,-122.71682,498
80741,1602949906,1602608006,1708525141,1,-50,59213,213,37.870323,-122.27454,150
80747,1605116697,1602608030,1708525107,0,-69,14037,354,38.90467,-119.82918,4860
80751,1603547557,1602608036,1708525204,0,-66,51877,225,39.607594,-105.176025,6125
80753,1603471850,1602608043,1708525128,0,-73,26487,403,39.58341,-120.401405,5024
80755,1602796524,1602608073,1708525156,1,-42,22790,338,37.87815,-122.04268,483
80759,1602996705,1602608174,1708525148,1,-38,2907,304,36.970947,-121.727066,234
80765,1602884613,1602608544,1708525174,1,-59,24117,519,37.85256,-122.47972,121
80771,1606857818,1602609322,1708525121,0,-77,41541,299,43.60659,-116.15201,3080
80773,1602879416,1602609341,1708525161,1,-33,11315,229,34.044704,-118.49279,335
80779,1602986411,1602609448,1708525110,0,-66,10903,497,37.709644,-122.08028,285
80785,1603137820,1602609477,1708525217,0,-52,12654,196,47.786545,-122.35733,427
80789,1604348759,1602609502,1708525162,0,-81,35642,307,40.47131,-122.303055,418
80797,1608408788,1602609548,1708525155,0,-74,19930,281,37.43748,-122.18552,91
80799,1602962151,1602609567,1708525188,0,-62,57502,528,37.752617,-122.23569,9
80803,1627587252,1602609590,1708525198,0,-53,20366,258,45.611126,-122.496185,270
80807,1614714663,1602609607,1708525112,0,-62,7251,182,34.162037,-118.16978,833
80809,1628872876,1602609733,1708525183,0,-62,51125,328,48.481636,-122.32217,241
80813,1617399722,1602610378,1708525130,0,-78,44105,245,36.959995,-121.97731,41
80817,1602949696,1602610402,1708525192,0,-60,14908,275,47.868187,-116.85457,2383
80819,1603151208,1602610428,1708525118,0,-30,8793,247,48.940723,-122.1427,476
80833,1603140249,1602610649,1708525183,0,-80,28694,377,37.81326,-122.254036,93
80835,1602970181,1602610670,1708525149,0,-68,18194,231,37.893936,-122.27633,255
80841,1628379677,1602610752,1708525195,0,-69,5611,216,37.760216,-122.47217,339
80853,1643519177,1602611285,1708525108,1,-20,5278,421,37.80759,-122.22618,184
80855,1603473367,1602611289,1708525182,1,-63,29910,280,45.559025,-122.70804,39
80859,1602878648,1602611360,1708525218,1,-45,20863,225,33.877094,-118.3758,111
80863,1603419117,1602611375,1708525216,1,-52,7029,238,37.254025,-121.85079,169
80867,1603462912,1602611392,1708525104,1,-68,17315,353,45.557556,-122.706436,37
80869,1603163720,1602611402,1708525118,1,-49,22793,272,37.655663,-122.40812,22
80875,1602889729,1602611559,1708525175,1,-48,6571,309,37.813572,-122.23623,141
80883,1603334481,1602611595,1708525175,1,-55,47319,248,37.492348,-122.257065,56
80891,1602796262,1602612484,1708525157,0,-70,71243,285,37.373203,-122.02627,95
80893,1604422728,1602612566,1708525197,1,-73,6885,205,34.044853,-118.54067,237
80899,1603042855,1602612639,1708525139,1,-44,28276,215,37.82962,-122.25295,145
80903,1602899203,1602612668,1708525118,1,-75,13688,532,37.33176,-122.063034,268
80905,1602903226,1602612695,1708525162,1,-40,13900,539,37.65709,-121.76645,553
80909,1602904198,1602612728,1708525169,1,-57,29528,349,44.349445,-121.269714,2877
80917,1603428990,1602612776,1708525131,1,-62,9709,237,34.182938,-118.134384,1178
80927,1628480522,1602612812,1708525125,0,-57,7337,342,43.5337,-111.960945,4778
80931,1605044423,1602612823,1708525179,0,-73,12366,795,34.45296,-119.74803,326
80941,1603473611,1602612877,1708525199,1,-52,49007,270,45.558605,-122.707794,39
80943,1694717764,1602612889,1708525143,1,-67,2240,775,36.876244,-121.62792,606
80945,1604413340,1602612889,1708525142,0,-72,12060,258,37.38996,-122.13264,226
80949,1603400949,1602612900,1708525155,0,-68,67016,352,38.96853,-119.922035,6550
80959,1614709548,1602612938,1708525113,0,-63,22582,1263,46.750668,-117.16135,2567
80963,1602613435,1602612986,1708525190,0,-51,2870,812,35.503693,-119.272285,353
80965,1603249307,1602613039,1708525122,0,-63,10289,250,37.229115,-121.76327,230
80967,1604776892,1602613078,1708525212,0,-75,63277,403,37.96895,-122.55817,68
80973,1602906116,1602617297,1708525154,0,-75,24485,439,37.312122,-122.01993,234
80977,1603926503,1602617314,1708525167,0,-68,21935,498,38.104687,-122.190895,377
80979,1686434911,1602617324,1708525207,0,-76,886,503,37.831142,-121.9816,422
80981,1603815415,1602617331,1708525200,0,-80,19074,261,37.87694,-122.03468,250
80987,1620924406,1602617352,1708525191,0,-78,4524,4897,45.610218,-122.69924,31
80991,1602893058,1602617374,1708525215,0,-31,16872,250,48.040356,-122.551125,203
80997,1690131672,1602617399,1708525135,0,-49,41231,324,34.78839,-111.7771,4231
81001,1602946812,1602617419,1708525209,0,-51,8401,415,48.06833,-122.85994,253
81009,1604281457,1602617442,1708525163,0,-67,2646,345,37.356884,-122.33088,471
81017,1603135726,1602617957,1708525171,0,-85,23922,460,37.80409,-122.19908,489
81019,1606085622,1602617965,1708525185,1,-66,40155,282,45.959457,-121.471375,1707
81027,1603316196,1602618004,1708525123,0,-64,65460,225,45.442898,-122.80699,230
81029,1603564346,1602618007,1708525143,0,-58,5149,541,33.8415,-118.17634,79
81031,1674434196,1602618049,1708525187,0,-61,19343,211,44.840645,-123.218666,187
81037,1603483308,1602618066,1708525173,0,-82,22649,293,40.76407,-111.86394,4416
81043,1628294966,1602618083,1708525152,0,-62,21209,446,37.84575,-122.23383,447
81045,1604048617,1602618088,1708525180,0,-65,31087,210,45.53052,-122.59216,267
81047,1604366217,1602618096,1708525200,0,-73,21818,395,36.99021,-121.972244,142
81049,1603136389,1602618141,1708525201,1,-76,37930,272,44.84899,-123.18395,163
81051,1603148362,1602618424,1708525191,0,-80,15476,201,47.596363,-122.30025,259
81057,1631219652,1602619686,1708525135,0,-60,112,382,34.120903,-118.123825,561
81059,1653585727,1602619827,1708525210,0,-75,20785,244,37.298496,-122.33582,324
81067,1685140064,1602619907,1708525123,0,-63,37756,196,47.940533,-122.226456,477
81075,1611265526,1602620212,1708525141,0,-71,18739,311,36.279583,-121.30499,436
81077,1608762782,1602620232,1708525104,0,-72,10311,308,37.94682,-122.5173,33
81081,1605394537,1602620293,1708525127,0,-82,16814,497,32.93019,-117.14897,425
81083,1605030700,1602620312,1708525193,0,-76,4528,250,37.662003,-121.7258,621
81089,1603986611,1602620373,1708525152,0,-70,18605,439,35.513454,-120.721085,1177
81091,1603142154,1602620740,1708525102,0,-48,49472,290,47.14553,-122.35103,472
81093,1603154996,1602620743,1708525159,0,-58,3574,476,40.301823,-120.99145,5077
81105,1603649677,1602620868,1708525159,1,-59,10717,292,36.88066,-119.767006,374
81107,1603246810,1602620883,1708525218,1,-53,22299,530,37.399933,-122.08197,58
81131,1662922534,1602622135,1708525147,0,-79,5323,259,47.308678,-122.42794,297
81139,1604872856,1602623918,1708525146,0,-65,50575,258,32.866726,-117.23839,347
81141,1662922727,1602623945,1708525174,0,-77,23445,312,47.618248,-122.021454,390
81143,1603137616,1602623953,1708525191,0,-56,31681,258,47.65988,-121.96081,201
81145,1605211401,1602623959,1708525130,0,-74,10325,244,47.880592,-121.87057,269
81147,1626751202,1602623965,1708525200,0,-55,28947,354,48.508453,-120.1897,1865
81153,1603224773,1602624010,1708525103,0,-72,38105,283,41.24975,-110.950294,7097
81155,1603650683,1602624013,1708525138,0,-60,7889,296,47.808765,-121.95583,548
81159,1649436434,1602624029,1708516448,0,-35,286,1501,39.294888,-120.71291,4307
81165,1666312541,1602624051,1708525111,0,-62,55530,231,34.06889,-118.5022,695
81169,1628554110,1602624066,1708525217,1,-53,41482,349,38.7275,-121.05453,1011
81179,1603150588,1602688510,1708525153,0,-51,42651,256,45.52463,-122.71239,623
81181,1603403196,1602688518,1708525144,0,-69,20349,257,37.74081,-122.44837,587
81183,1603205118,1602688528,1708130172,0,-72,132,941,37.364048,-122.10973,367
81185,1685480113,1602688540,1708525137,0,-72,64907,335,37.649357,-120.96461,79
81187,1603161829,1602688553,1708525204,0,-72,3614,238,38.40724,-122.97461,1083
81189,1628870723,1602688558,1708525102,0,-63,6479,621,48.63055,-122.88288,266
81195,1628537602,1602688645,1708525203,0,-67,20000,446,47.406784,-120.32063,864
81199,1625261619,1602688663,1708525196,0,-55,78,243,37.450012,-122.26631,721
81211,1604943094,1602688719,1708525145,0,-75,12606,267,34.731853,-120.087425,1185
81215,1603149987,1602692996,1708525201,1,-49,69382,243,37.59059,-122.3666,8
81217,1662760648,1602693000,1708525152,0,-84,12728,310,33.08238,-117.23711,288
81219,1604075346,1602693014,1708525148,0,-73,5090,1237,34.24554,-118.50561,945
81227,1603247270,1602693033,1708525148,1,-45,22929,468,38.551678,-121.44472,33
81229,1603768127,1602693038,1708525101,1,-67,22789,248,37.898438,-122.05539,158
81231,1629255667,1602693044,1708525111,0,-78,26788,265,34.41487,-119.73257,347
81239,1602802193,1602693084,1708525161,0,-64,19597,240,37.52714,-122.509384,123
81245,1603498513,1602693102,1708525116,0,-67,46203,7156,37.819794,-122.19961,719
81247,1603131566,1602693113,1708525109,0,-38,15568,335,42.44407,-123.41333,887
81249,1603403206,1602693119,1708525202,0,-60,13004,410,37.449364,-122.19478,83
81259,1603238910,1602695305,1708525155,0,-68,9463,641,39.722115,-121.832535,197
81261,1603318904,1602695311,1708525142,0,-53,22793,422,38.64156,-121.25998,177
81275,1662926001,1602695609,1708525192,0,-80,54390,249,38.010784,-122.25146,209
81285,1695762856,1602695644,1708320011,1,-37,13158,294,37.816654,-122.22012,327
81287,1605041162,1602695647,1708525206,0,-71,53167,203,47.796078,-122.22866,358
81307,1603153728,1602695718,1708525145,0,-55,52246,255,37.720047,-121.717026,545
81313,1663025138,1602695741,1708525138,0,-77,69270,336,44.436752,-121.66257,3020
81321,1628096862,1602696017,1708525148,0,-71,42156,256,45.8081,-122.736916,249
81323,1602997708,1602696051,1708525166,0,-57,29115,296,40.71362,-111.5076,6579
81327,1629339696,1602696071,1708525122,0,-60,244,258,37.486656,-122.23723,21
81333,1603511774,1602696432,1708525214,1,-63,1704,220,34.11329,-117.728096,1288
81345,1606505128,1602696673,1708525110,0,-82,2012,423,37.817657,-120.18349,3517
81349,1603221203,1602696715,1708525102,0,-67,59315,203,37.86828,-122.24855,502
81355,1603567434,1602696777,1708525187,0,-59,71057,272,36.96717,-121.980865,56
81367,1603927148,1602697058,1708525182,0,-45,31793,526,47.67404,-122.02623,549
81369,1603838060,1602697078,1708525107,0,-50,24072,226,35.030357,-120.55485,264
81373,1670436287,1602698024,1708525200,0,-80,1224,1161,39.068825,-108.564896,4593
81375,1624462855,1602698051,1708525197,0,-72,11748,303,39.094547,-108.48202,4731
81377,1603574852,1602698523,1708525208,0,-62,60203,228,45.50397,-122.633575,130
81383,1603158801,1602698925,1708525199,0,-63,11303,229,38.039806,-122.78698,65
81385,1630796446,1602698945,1708525184,0,-77,46231,222,37.750042,-122.428154,150
81387,1603231903,1602698964,1708525218,0,-78,23807,265,36.52744,-121.84132,90
81389,1630010449,1602698985,1708525187,0,-55,5242,478,37.90851,-122.18357,561
81393,1603498013,1602699032,1708525127,0,-63,248,492,47.547234,-122.2274,301
81413,1603146815,1602699281,1708525154,1,-49,11235,419,37.44633,-122.147964,30
81419,1603646774,1602699307,1708525179,1,-61,2598,510,37.524426,-122.33532,455
81421,1603249000,1602699318,1708525123,1,-58,24443,488,37.406,-122.07349,43
81425,1605024545,1602699334,1708525206,1,-67,7933,276,37.655,-122.071846,66
81429,1603819158,1602699440,1708525191,0,-50,13688,425,38.23073,-122.64651,49
81431,1604254358,1602699528,1708525198,1,-39,56307,636,36.957466,-122.040504,40
81443,1693840631,1602699594,1708301609,1,-63,26265,281,37.89849,-122.48171,289
81453,1603767376,1602700074,1708525121,1,-37,18613,268,38.483055,-122.69181,763
81455,1604168005,1602700287,1708525103,1,-82,9217,249,37.385292,-122.24266,813
81459,1604078563,1602700317,1708525131,1,-62,1978,276,38.502487,-122.461334,231
81479,1666312092,1602700530,1708525121,1,-72,2839,193,47.581146,-122.33489,16
81481,1603145776,1602700543,1708525169,1,-66,19275,263,37.935272,-122.318855,164
81509,1629829509,1602703411,1708525193,1,-63,70958,426,38.69472,-120.80745,1841
81519,1621371244,1602703519,1708525150,1,-45,31873,277,38.906345,-120.83763,2643
81521,1603169617,1602703527,1708525212,1,-85,22355,240,36.55723,-121.92708,147
81523,1603216515,1602703531,1708525171,0,-72,17171,257,37.497845,-122.300575,724
81527,1605567753,1602703544,1708423258,0,-93,15,null,37.851395,-122.14919,781
81533,1630105784,1602703559,1708525169,0,-62,60684,247,37.590588,-122.36618,8
81541,1604269233,1602703587,1708525218,0,-54,15010,278,37.34485,-121.9617,90
81543,1603746369,1602703589,1708525177,1,-20,1844,566,33.53814,-117.5998,516
81551,1696032651,1602703648,1708525215,0,-56,42087,273,45.711597,-122.7217,174
81555,1603327781,1602703663,1708525105,1,-48,23851,445,37.367805,-122.097786,171
81559,1609024184,1602703682,1708525148,0,-62,48395,330,32.91746,-117.18605,380
81565,1640109796,1602703701,1708525138,0,-70,18604,375,38.700176,-122.91365,638
81567,1603333072,1602703709,1708525129,0,-46,15796,484,37.550137,-122.3486,354
81573,1603745243,1602704883,1708525118,1,-50,210,480,37.863846,-122.10564,483
81579,1609724305,1602704927,1708525175,1,-52,232,274,37.34525,-122.06925,227
81581,1603232585,1602704932,1708525106,1,-68,45444,484,37.287815,-121.93046,186
81609,1603247303,1602705925,1708525179,1,-42,22256,274,37.289967,-121.73875,755
81611,1603304981,1602705926,1708525199,1,-51,23491,264,37.34353,-121.9527,96
81627,1603235558,1602706059,1708525121,1,-65,1487,216,47.68239,-122.28539,312
81629,1603304096,1602706102,1708525112,1,-61,18067,252,37.90864,-122.301056,90
81641,1603828950,1602706265,1708525147,1,-40,3524,324,36.84087,-119.7105,365
81651,1605038382,1602706487,1708525167,1,-59,18619,434,38.397064,-122.20753,1276
81655,1605559868,1602706503,1708525192,0,-63,20876,239,36.538513,-121.90394,31
81661,1603753710,1602706526,1708525218,0,-55,286,333,39.719757,-120.56634,4557
81663,1604177446,1602706531,1708525181,0,-55,2339,310,34.05029,-118.43107,230
81669,1604288249,1602706562,1708525181,0,-47,1668,227,45.611774,-122.43504,360
81671,1603331174,1602706575,1708525201,0,-60,7735,250,37.216774,-121.82152,681
81673,1631211322,1602706582,1708525109,1,-67,28782,196,45.41233,-122.71982,223
81675,1603405502,1602706597,1708525156,0,-77,17835,207,37.80734,-122.44615,9
81677,1607034790,1602706605,1708525111,0,-63,23423,215,37.889084,-122.26433,574
81679,1603988734,1602706613,1708525116,0,-65,49541,213,38.034004,-122.52595,50
81683,1610559631,1602706862,1708230656,1,-62,16,null,37.805946,-122.42524,43
81689,1603409592,1602707526,1708359838,0,-59,56207,456,37.22585,-119.516624,2980
81693,1629948320,1602707556,1708525110,0,-53,4803,572,48.43063,-123.30974,33
81695,1603317580,1602707571,1708525134,0,-55,47788,706,37.384163,-122.115974,160
81697,1615579842,1602707578,1708525178,0,-83,9976,367,42.38289,-124.42067,212
